CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
44458,DIVINÓPOLIS,13,Vereador,77888,MÁRCIO DA SILVA,130001906616,259,2,131,54
44458,DIVINÓPOLIS,13,Vereador,36456,WELINTON ISAURO CALAIS DE CARVALHO,130002062851,257,2,183,59
44458,DIVINÓPOLIS,13,Vereador,11300,YASCARAH DUTRA DA SILVA,130002136085,250,2,169,59
44458,DIVINÓPOLIS,13,Vereador,77500,JOAQUIM PEREIRA CAMELO,130001906620,248,2,146,48
44458,DIVINÓPOLIS,13,Vereador,13300,MARIA HELENA ARAUJO,130001954974,248,2,188,58
44458,DIVINÓPOLIS,13,Vereador,55444,GABRIELA FREITAS RODRIGUES DE OLIVEIRA,130001987613,248,2,122,44
44458,DIVINÓPOLIS,13,Vereador,11800,SARELY AMANDO PASSOS,130002136093,247,2,79,33
44458,DIVINÓPOLIS,13,Vereador,70200,JESUS FRANCISCO MARTINS,130002170045,246,2,140,52
44458,DIVINÓPOLIS,13,Vereador,12231,SERGIO DOS SANTOS,130002024121,245,2,116,41
44458,DIVINÓPOLIS,13,Vereador,25123,HEBER ULISSES GONÇALVES,130001926614,242,2,140,55
44458,DIVINÓPOLIS,13,Vereador,55300,GERSON MARTINS DA SILVA,130001987614,237,2,131,57
44458,DIVINÓPOLIS,13,Vereador,36222,JEAN CARLO COSTA COELHO,130002062864,235,2,152,49
44458,DIVINÓPOLIS,13,Vereador,44888,DOUGLAS DA SILVA ROSA,130001972904,229,2,97,34
44458,DIVINÓPOLIS,13,Vereador,36022,ALUISIO CARLOS DA SILVEIRA,130002062852,229,2,133,49
44458,DIVINÓPOLIS,13,Vereador,11333,BRENO DIAS CHULA,130002136079,226,2,164,54
44458,DIVINÓPOLIS,13,Vereador,22600,MARIA DO CARMO PEREIRA,130001923803,220,2,133,49
44458,DIVINÓPOLIS,13,Vereador,11345,PATRICIA MARIANO COSTA SOUSA,130002136088,213,2,137,52
44458,DIVINÓPOLIS,13,Vereador,18198,LUCIANO VIEIRA DA SILVA,130001973095,213,2,108,44
44458,DIVINÓPOLIS,13,Vereador,43321,TATIANA GOMES DE SOUSA,130001954986,211,2,147,52
44458,DIVINÓPOLIS,13,Vereador,11400,JOSE JESUS RAMOS,130002136084,209,2,134,47
44458,DIVINÓPOLIS,13,Vereador,70222,MANASSES MARCOS OKADA,130002170057,205,2,134,50
44458,DIVINÓPOLIS,13,Vereador,44123,JULIANA CARNEIRO RODRIGUES,130001972906,197,2,144,58
44458,DIVINÓPOLIS,13,Vereador,23033,SORAYA AUGUSTA DO ROSÁRIO MARQUES,130002028760,196,2,142,54
44458,DIVINÓPOLIS,13,Vereador,45000,CLAUDINEY REIS FERREIRA,130002028775,193,2,128,48
44458,DIVINÓPOLIS,13,Vereador,10900,EZEQUIAS GAMALIEL FIGUEIREDO,130002134991,190,2,141,47
44458,DIVINÓPOLIS,13,Vereador,22522,SILVIA MARIA CARDOZO,130001923795,188,2,141,52
44458,DIVINÓPOLIS,13,Vereador,77456,CARLOS ADEIDE MANOEL,130001906621,184,2,126,49
44458,DIVINÓPOLIS,13,Vereador,70691,MIRIAM FERREIRA SOARES,130002170048,183,2,103,40
44458,DIVINÓPOLIS,13,Vereador,25333,EDUARDO VENÂNCIO DA SILVA,130001926621,180,2,129,50
44458,DIVINÓPOLIS,13,Vereador,11600,WANDERSON VITOR APARECIDO DA SILVA,130002136083,176,2,88,33
44458,DIVINÓPOLIS,13,Vereador,44777,ILÁRIO ALEXANDRE DA CRUZ,130001972905,175,2,119,49
44458,DIVINÓPOLIS,13,Vereador,11011,REGIANE DANIELA SILVA,130002136091,174,2,132,56
44458,DIVINÓPOLIS,13,Vereador,12020,ANDRÉ ALVES COSTA,130002024112,173,2,110,38
44458,DIVINÓPOLIS,13,Vereador,30190,BRENO ROGER SILVEIRA COSTA,130002135805,172,2,131,50
44458,DIVINÓPOLIS,13,Vereador,55123,WESLLEY MARCONDES,130001987611,170,2,89,37
44458,DIVINÓPOLIS,13,Vereador,36360,RONALDO MARQUES ROCHA,130002062857,168,2,125,43
44458,DIVINÓPOLIS,13,Vereador,77100,BLEIZIANE MARIZE PEDROSO RAIMUNDO FRANCA,130001906609,163,2,129,47
44458,DIVINÓPOLIS,13,Vereador,55100,MARCUS VINICIUS BORGES DE PAULA,130001987622,161,2,123,52
44458,DIVINÓPOLIS,13,Vereador,45800,FERNANDA BRANDÃO DIAS FONSECA,130002028766,161,2,117,46
44458,DIVINÓPOLIS,13,Vereador,44044,THIAGO DIAS SANTOS,130001972907,157,2,117,47
44458,DIVINÓPOLIS,13,Vereador,36206,JEAN CARLOS EVANGELISTA,130002062865,155,2,99,40
44458,DIVINÓPOLIS,13,Vereador,18400,VANDERCI RODRIGUES VIEIRA,130001973090,154,2,104,42
