NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,DS_TIPO_LOCAL,NR_LATITUDE,NR_LONGITUDE,QT_ELEITORES,QT_SECOES
SÃO JOÃO DEL REI,328,1287,ANTIGO PREDIO DO UNIPTAN-FUNDOS,"AV. LEITE DE CASTRO, 1101",FABRICAS,Convencional,-21.120663,-44.246526,906,3
SÃO JOÃO DEL REI,328,1295,SALÃO PAROQUIAL N SENHORA APARECIDA,"RUA DO OURO, 215",ALTO DAS MERCES,Convencional,-21.1353264,-44.2676469,652,2
SÃO JOÃO DEL REI,328,1309,SALAO PAROQUIAL NOSSA SENHORA AUXILIADORA,"RUA RICARDO GERALDO DOS SANTOS, 136",SENHOR DOS MONTES,Convencional,-21.1323649,-44.2654997,467,2
SÃO JOÃO DEL REI,328,1325,ESCOLA ESTADUAL IDALINA HORTA GALVAO,"R. NOSSA SENHORA DA SAÚDE, S/N",SENHOR DOS MONTES,Convencional,-21.1275,-44.26458,1922,5
SÃO JOÃO DEL REI,328,1333,ESCOLA MUNICIPAL POLICHINELO,"PÇ EDUARDO RODRIGUES VALE, S/N",SENHOR DOS MONTES,Convencional,,,814,3
SÃO JOÃO DEL REI,328,1341,CENTRO EDUC. FREI SERÁFICO,"R. GERALDO GUIMARÃES CANÁRIO, 02",SAO CAETANO,Convencional,-21.1405926,-44.2679114,1086,5
SÃO JOÃO DEL REI,328,1350,ESCOLA ESTADUAL MINISTRO GABRIEL PASSOS,"RUA PADRE MACHADO, 261",BELA VISTA,Convencional,-21.1268365,-44.2544904,1638,5
SÃO JOÃO DEL REI,328,1368,SALAO PAROQUIAL SAO GERALDO,"PRACA SAO GERALDO, 192",SAO GERALDO,Convencional,-21.1262112,-44.2572874,671,2
SÃO JOÃO DEL REI,328,1376,UFSJ - CAMPUS CTAN,"AV. VISCONDE DO RIO PRETO, S/N",COLÔNIA DO BENGO,Convencional,-21.1046416,-44.2496721,244,1
SÃO JOÃO DEL REI,328,1384,ESCOLA MUNICIPAL DE ARCÂNGELO,"RUA SANTA CRUZ, 50",DISTRITO DE ARCÂNGELO (CAJURU),Convencional,,,620,4
SÃO JOÃO DEL REI,328,1422,CAPELA DO POVOADO DA VENDINHA,ZONA RURAL,POVOADO DA VENDINHA,Convencional,,,73,1
SÃO JOÃO DEL REI,328,1449,ESCOLA ESTADUAL PADRE LOPES,FRANCISCO DAS CHAGAS RIBEIRO - 520,DISTRITO DE SÃO SEBASTIÃO DA VITÓRIA,Convencional,-21.2472972,-44.4173507,1433,5
SÃO JOÃO DEL REI,328,1473,ESCOLA MUNICIPAL DESATIVADA DE JANUÁRIO,ZONA RURAL,POVOADO DE JANUÁRIO,Convencional,,,223,1
SÃO JOÃO DEL REI,328,1481,ESC. MUN. JOÃO BATISTA SANTANA,ZONA RURAL,POVOADO ENGENHO DE SERRA,Convencional,,,109,1
SÃO JOÃO DEL REI,328,1490,ESCOLA MUNIC. DESATIVADA DO VALO NOVO,ZONA RURAL,POVOADO DO VALO NOVO,Convencional,,,83,1
SÃO JOÃO DEL REI,328,1503,ESCOLA ESTADUAL EVANDRO AVILA,"RUA DO CAMPO, SN",DISTRITO DO RIO DAS MORTES,Convencional,,,1652,5
SÃO JOÃO DEL REI,328,1511,ESCOLA MUNICIPAL DE GOIABEIRAS,ZONA RURAL,POVOADO DE GOIABEIRAS,Convencional,-21.1965871,-44.3507525,302,1
SÃO JOÃO DEL REI,328,1520,SALÃO COMUNITARIO DO CANELA,ZONA RURAL,POVOADO DE CANELA,Convencional,,,171,1
SÃO JOÃO DEL REI,328,1538,SALÃO PAROQUIAL DE CRUZEIRO DA BARRA,ZONA RURAL,POVOADO DE CRUZEIRO DA BARRA,Convencional,,,65,1
SÃO JOÃO DEL REI,328,1546,CENTRO DE SAUDE,"PRACA CARLOS GOMES, S/N",CENTRO,Convencional,,,594,2
SÃO JOÃO DEL REI,328,1570,SALÃO COMUNITARIO DO CAQUENDE,ZONA RURAL,POVOADO DE CAQUENDE,Convencional,,,93,1
SÃO JOÃO DEL REI,328,1589,CAPELA DA C0MUNIDADE DO ZUEIRA,ZONA RURAL,POVOADO DO ZUEIRA,Convencional,-21.3746002,-44.4135452,111,1
SÃO JOÃO DEL REI,328,1597,SALÃO PAROQUIAL DO POVOADO DA TRINDADE,ZONA RURAL,POVOADO COMUNIDADE DE TRINDADE,Convencional,-21.1289815,-44.2302881,102,1
SÃO JOÃO DEL REI,328,1619,ESCOLA DE SÃO GONÇALO DO AMARANTE,ZONA RURAL,DISTRITO DE SÃO GONÇALO DO AMARANTE (CABURU),Convencional,,,290,1
SÃO JOÃO DEL REI,328,1635,SALÃO COMUNITÁRIO DA IGREJA DE CAXAMBU,ZONA RURAL,POVOADO DE CAXAMBU,Convencional,-21.1140973,-44.3748004,102,1
SÃO JOÃO DEL REI,328,1643,SALÃO PAROQUIAL DO FÉ,ZONA RURAL,POVOADO DO FÉ,Convencional,,,141,1
SÃO JOÃO DEL REI,328,1678,SEÇÃO ESPECIAL - UFSJ CAMPUS SANTO ANTONIO,"UFSJ CAMPUS SANTO ANTÔNIO-PRAÇA FREI ORLANDO, 170 - CENTRO",CENTRO,Convencional,-21.139695,-44.260473,304,2
SÃO JOÃO DEL REI,328,1694,ESCOLA ESTADUAL BRIGHENTHI CESARE,"PRAÇA BRIGUENTHI CESARE, S/N",COLÔNIA DO MARÇAL,Convencional,,,2413,7
SÃO JOÃO DEL REI,328,1708,IGREJA NOSSA SENHORA DA CONCEIÇÃO,"AV. TRINTA E UM DE MARÇO, 460",COLÔNIA DO MARÇAL,Convencional,-21.111389,-44.2373845,1183,3
SÃO JOÃO DEL REI,328,1716,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI,"PRAÇA BOM JESUS DE MATOZINHOS, S/N",MATOSINHOS,Convencional,-21.1268471,-44.2403505,2650,8
SÃO JOÃO DEL REI,328,1724,CASA PAROQUIAL CAPELA MORRO GRANDE,POVOADO DO MORRO GRANDE,ZONA RURAL,Convencional,-21.2587259,-44.2010508,103,1
SÃO JOÃO DEL REI,328,1732,SALÃO PAROQUIAL CONEGO JACINTO,"RUA CARLOS GUEDES, 22",MATOSINHOS,Convencional,-21.1275673,-44.2411733,335,1
SÃO JOÃO DEL REI,328,1740,SEÇÃO ESPECIAL - CRAS - MATOSINHOS,"RUA DR. ELOI REIS, 4",MATOSINHOS,Convencional,-21.1275673,-44.2411733,338,2
SÃO JOÃO DEL REI,328,1759,GRUPO ESCOLAR MUNICIPAL PARADA DO GIAROLA,"R. AMERICO DEODORO BRIGHENTI, S/N",COLÔNIA DO GIAROLA,Convencional,-21.0848744,-44.2333085,453,2
SÃO JOÃO DEL REI,328,1767,ESCOLA MUNICIPAL PIO XII,"RUA DAS HORTENCIAS, S / N",PIO XII,Convencional,-21.140321,-44.2305617,2470,7
SÃO JOÃO DEL REI,328,1775,ESCOLA ESTADUAL TOMÉ PORTES DEL REI,"RUA CORONEL JOSÉ DE ASSIS SOBRINHO, 49",MATOSINHOS,Convencional,-21.1287543,-44.2400831,2599,8
SÃO JOÃO DEL REI,328,1783,ESCOLA ESTADUAL DEPUTADO MATEUS SALOMÉ,"AV. SETE DE SETEMBRO, S/N",MATOSINHOS,Convencional,-21.1276749,-44.2355005,1660,5
SÃO JOÃO DEL REI,328,1791,COLEGIO ATUS (ANTIGA ESCOLA DEZ),RUA JOSE DE RESENDE CAMPOS 479,JARDIM PAULO CAMPOS,Convencional,-21.1252649,-44.2424224,1663,5
SÃO JOÃO DEL REI,328,1805,SUPERINTENDÊNCIA REGIONAL DE ENSINO,"RUA HENRIQUE BENFENATTI, 110",JARDIM CENTRAL,Convencional,-21.1321493,-44.2499752,1233,4
SÃO JOÃO DEL REI,328,1813,COMUNIDADE SÃO VICENTE DE PAULA( ANTIGO SALÃO PAROQ. SANTA TEREZINHA),"RUA SANTA MADALENA, 04",VILA SANTA TEREZINHA,Convencional,-21.1362749,-44.2311461,316,1
SÃO JOÃO DEL REI,328,1821,CONFERÊNCIA BOM PASTOR,"RUA MANOEL FORTES, S/N",BOM PASTOR,Convencional,-21.1287543,-44.2400831,730,2
SÃO JOÃO DEL REI,328,1830,ESCOLA MUNICIPAL BOM PASTOR (PIPOCAS DE MEL),"RUA MANOEL FORTES, 955",VILA SANTA TEREZINHA,Convencional,-21.1362749,-44.2311461,1371,4
SÃO JOÃO DEL REI,328,1848,FUNDAÇÃO EDUCACIONAL BRADESCO,"RUA AMADOR AGUIAR, 100",COHAB,Convencional,,,1656,5
SÃO JOÃO DEL REI,328,1856,SEÇÃO ESPECIAL - SUPERINTENDÊNCIA REGIONAL DE ENSINO,"RUA HENRIQUE BENFENATTI, 110",JARDIM CENTRAL,Convencional,-21.1321493,-44.2499752,380,2
SÃO JOÃO DEL REI,328,1864,ESCOLA ESTADUAL GOVERNADOR MILTON CAMPOS,"AV. SETE DE SETEMBRO, S/N",MATOSINHOS,Convencional,-21.1283799,-44.23412,2894,8
SÃO JOÃO DEL REI,328,1872,ESCOLA MUNICIPAL CELSO RAIMUNDO DA SILVA,"RUA ENGENHEIRO JOSE LUIS AMARANTE, S/N",COHAB,Convencional,-21.1150057,-44.2260479,596,3
SÃO JOÃO DEL REI,328,1880,SALÃO/GALPÃO DA IGREJA DA COMUNIDADE DE CANANEIA,POVOADO DA CANANÉIA,ZONA RURAL,Convencional,,,102,1
SÃO JOÃO DEL REI,328,1899,ESCOLA MUNICIPAL DE EMBOABAS,DISTRITO DE EMBOABAS,ZONA RURAL,Convencional,,,297,2
SÃO JOÃO DEL REI,328,1902,ESCOLA MUNICIPAL MENINO JESUS,"AV. ANTONINA DE ALMEIDA NEVES, 95",SOLAR DA SERRA,Convencional,,,1177,3
UBERLÂNDIA,278,1023,ESCOLA MUNICIPAL PROFESSORA CECY CARDOSO PORFÍRIO,"RUA RIO JEQUETINHONHA, 415",MANSOUR,Convencional,-18.9293013,-48.3347195,9675,28
UBERLÂNDIA,278,1031,ESCOLA MUNICIPAL PROFESSOR LEÔNCIO DO CARMO CHAVES,"RUA DO ENGENHEIRO, 416",PLANALTO,Convencional,-18.9385577,-48.3103464,7526,24
UBERLÂNDIA,278,1040,ESCOLA ESTADUAL BOM JESUS,"PRAÇA NOSSA SENHORA DO CARMO, 250",TABAJARAS,Convencional,-18.9230817,-48.2871218,2301,9
UBERLÂNDIA,278,1058,ESCOLA MUNICIPAL PROFESSOR LUÍS ROCHA E SILVA,"AV. AFONSO ARINOS, 470",TUBALINA,Convencional,-18.9332642,-48.3007326,5833,18
UBERLÂNDIA,278,1066,ESCOLA ESTADUAL DE UBERLÂNDIA,"PRAÇA ADOLFO FONSECA, 141",CENTRO,Convencional,-18.9214422,-48.2831266,3148,12
UBERLÂNDIA,278,1252,ESCOLA ESTADUAL PROFESSORA JUVENÍLIA FERREIRA DOS SANTOS,"RUA GENARINO CAZABONA, 934",LUIZOTE DE FREITAS,Convencional,-18.9137527,-48.3328383,8389,25
UBERLÂNDIA,278,1260,ESCOLA ESTADUAL PROFESSOR LEÔNIDAS DE CASTRO SERRA,"AV. JOSÉ FONSECA E SILVA, 990",LUIZOTE DE FREITAS,Convencional,-18.9200005,-48.3315102,7369,22
UBERLÂNDIA,278,1481,ESCOLA ESTADUAL TEOTÔNIO VILELA,"RUA  DA SECRETÁRIA ,  384",PLANALTO,Convencional,-18.9324723,-48.316842,6573,19
UBERLÂNDIA,278,1511,ESCOLA ESTADUAL AMÉRICO RENÊ GIANETTI,"RUA CORONEL SEVERIANO,351",TABAJARAS,Convencional,-18.9256662,-48.2859842,3322,41
UBERLÂNDIA,278,1520,ESCOLA MUNICIPAL DOUTOR GLADSEN GUERRA DE REZENDE,"RUA GAZA, 330",JARDIM CANAÃ,Convencional,-18.959913,-48.327747,8432,25
UBERLÂNDIA,278,1538,ESCOLA MUNICIPAL FREITAS AZEVEDO,"AV. ALDO BORGES LEÃO, N 2309",MORADA NOVA,Convencional,-18.9881483,-48.374193,4967,15
UBERLÂNDIA,278,1546,ESCOLA MUNICIPAL DOMINGAS CAMIM,RUA DO COMERCIO S/ N,DISTRITO DE MIRAPORANGA,Convencional,-19.2542933,-48.4291188,517,3
UBERLÂNDIA,278,1554,ESCOLA ESTADUAL DO BAIRRO JARDIM DAS PALMEIRAS,"RUA DAS POMBAS, 931",JARDIM DAS PALMEIRAS,Convencional,-18.9511902,-48.3120008,8966,26
UBERLÂNDIA,278,1562,COLÉGIO RESSURREIÇÃO NOSSA SENHORA,"PRAÇA CORONEL CARNEIRO, 11",FUNDINHO,Convencional,-18.924383,-48.284956,2663,8
UBERLÂNDIA,278,1570,ESCOLA MUNICIPAL PROFESSORA MARIA JOSÉ MAMEDE MOREIRA,"RUA DO GARÇOM, 101",JARDIM DAS PALMEIRAS,Convencional,-18.9421592,-48.3098598,3424,10
UBERLÂNDIA,278,1597,COLEGIO NACIONAL - UNIDADE CIDADE JARDIM,"AV. UIRAPURU, 20",CIDADE JARDIM,Convencional,-18.9309756,-48.2939416,2777,8
UBERLÂNDIA,278,1600,ESCOLA COLIBRI,"RUA DONA INHAZINHA, 275",JARDIM PATRÍCIA,Convencional,-18.9135295,-48.3222513,3422,10
UBERLÂNDIA,278,1619,ESCOLA MUNICIPAL DE EDUC INFANT.PROFª IZILDINHA MARIA MACEDO DO AMARAL,"RUA OSVALDO SAMORA, 02",LUIZOTE DE FREITAS,Convencional,-18.915943,-48.328334,2361,8
UBERLÂNDIA,278,1643,ESCOLA ESTADUAL MÁRIO PORTO,"RUA GOLÃ, 407",JARDIM CANAÃ,Convencional,-18.9648525,-48.3278756,5479,16
UBERLÂNDIA,278,1651,ESCOLA MUNICIPAL DE ALFABETIZAÇÃO PROFESSORA IRACY ANDRADE JUNQUEIRA,"RUA MARIA ABADIA MAMEDE, 385",PLANALTO,Convencional,-18.9324506,-48.317665,4412,14
UBERLÂNDIA,278,1660,NAICA - NÚCLEO DE ATEND. INTEG. À CRIANÇA E AO ADOLESCENTE,"RUA DOS SININHOS, 35",PANORAMA,Convencional,-18.9553758,-48.347358,627,3
UBERLÂNDIA,278,1678,ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL DO BAIRRO MANSOUR,"RUA RIO CITARÉ, 52",MANSOUR,Convencional,-18.9346006,-48.3436772,2062,6
UBERLÂNDIA,278,1686,COLÉGIO SHALOM,"AVENIDA DO PINHO, 565",PLANALTO,Convencional,-18.9280165,-48.3198452,2403,7
UBERLÂNDIA,278,1694,ESCOLA ESTADUAL JOSÉ GOMES JUNQUEIRA,"RUA ROBERTO MARGONARI, 360",LUIZOTE DE FREITAS,Convencional,-18.9215759,-48.329904,2880,9
UBERLÂNDIA,278,1708,ESCOLA MUNICIPAL CARLOTA DE ANDRADE MARQUEZ,"RUA DOS SININHOS, 205",PANORAMA,Convencional,-18.9554207,-48.3464232,2694,8
UBERLÂNDIA,278,1716,ESCOLA ESTADUAL ALDA MOTA BATISTA,"ALAMEDA DEOCLECIANO MARTINS, 45",JARDIM HOLANDA,Convencional,-18.9588388,-48.3128513,4161,12
UBERLÂNDIA,278,1724,APAE,"RUA JOÃO DE BARRO, 396",CIDADE JARDIM,Convencional,-18.9461123,-48.2968019,3867,12
UBERLÂNDIA,278,1732,ESCOLA MUNICIPAL INSPETORA FRANCE ABADIA MACHADO SANTANA,"RUA LAURINDO FONSECA SILVA, 144",JARDIM PATRÍCIA,Convencional,-18.9142451,-48.322927,2238,7
UBERLÂNDIA,278,1740,ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL DO BAIRRO PLANALTO,"RUA DO JARDINEIRO, 360",PLANALTO,Convencional,-18.929935,-48.3119619,1038,4
UBERLÂNDIA,278,1759,ESCOLA MUNICIPAL ROSA MARIA MELO,"RUA CACHORRO DO MATO, 350",RESIDENCIAL PEQUIS,Convencional,-18.973814,-48.385829,2826,9
UBERLÂNDIA,278,1767,ESCOLA ATHENAS,"RUA DO ENGENHEIRO, 60",PLANALTO,Convencional,-18.937918,-48.3072519,2291,7
UBERLÂNDIA,278,1775,ESCOLA MUNICIPAL PROFESSOR VALDIR ARAUJO,"RUA RIO TIBRE, 221",MANSOUR,Convencional,-18.9281853,-48.330358,837,3
UBERLÂNDIA,278,1783,ESCOLA MUNICIPAL PROFESSOR LUIZMAR ANTÔNIO DOS SANTOS,"RUA AURÉLIO ANTÔNIO DE LIMA, 101",MONTE HEBRON,Convencional,-18.9733795,-48.3485673,562,2
UBERLÂNDIA,278,1791,ESCOLA MUNICIPAL PROFESSORA JOSIANY FRANÇA,"RUA NAZARÉ, 519",JARDIM CANAÃ,Convencional,-18.9696836,-48.3251208,586,2
UBERLÂNDIA,279,1023,ESCOLA MUNICIPAL PROFESSOR EURICO SILVA,"RUA ANTÔNIO ALVES DOS SANTOS, 39",SÃO JORGE,Convencional,-18.9524409,-48.2330496,6020,18
UBERLÂNDIA,279,1058,EMEI PROFESSORA STELA MARIA DE PAIVA CARRIJO,"RUA QUINTINO BOCAIÚVA, 985 - CENTRO",CENTRO,Convencional,-18.9198557,-48.2718218,1551,5
UBERLÂNDIA,279,1066,COLÉGIO GABARITO,"AV. RONDON PACHECO, 2000",LÍDICE,Convencional,-18.9252364,-48.2730292,5092,25
UBERLÂNDIA,279,1082,ESCOLA ESTADUAL HONÓRIO GUIMARÃES,"RUA CARAJÁS, 993",LÍDICE,Convencional,-18.9251638,-48.2745463,2473,9
UBERLÂNDIA,279,1090,ESCOLA MUNICIPAL PROFESSORA OLGA DEL FÁVERO,"RUA JORDÂNIA, 157",LARANJEIRAS,Convencional,-18.9566146,-48.24353,8579,25
UBERLÂNDIA,279,1120,ESCOLA ESTADUAL MARIA DA CONCEIÇÃO BARBOSA DE SOUSA,"PRAÇA VASCO GIFONE, 13",SARAIVA,Convencional,-18.9258644,-48.2677136,1521,7
UBERLÂNDIA,279,1155,ESCOLA ESTADUAL MESSIAS PEDREIRO,"RUA EDUARDO DE OLIVEIRA, 980",CAZECA,Convencional,-18.9165175,-48.2660472,4781,15
UBERLÂNDIA,279,1163,ESCOLA ESTADUAL JOAQUIM SARAIVA,"AVENIDA JOAO XXIII, 68",SARAIVA,Convencional,-18.921225,-48.2640928,4489,13
UBERLÂNDIA,279,1309,ESCOLA ESTADUAL PROFESSOR INÁCIO CASTILHO,"RUA PROFESSOR JUCI DO CARMO GARCIA, 35",SANTA LUZIA,Convencional,-18.9443192,-48.2336564,4117,12
UBERLÂNDIA,279,1333,ESCOLA ESTADUAL DO PARQUE SÃO JORGE,"RUA OSVALDO SILVÉRIO DA SILVA, 346",SÃO JORGE,Convencional,-18.9564403,-48.228347,6106,18
UBERLÂNDIA,279,1465,ESCOLA ESTADUAL FREI EGIDIO PARISI,"AVENIDA  DOUTOR LAERTE VIEIRA GONÇALVES, 2926",SEGISMUNDO PEREIRA,Convencional,-18.9281559,-48.226619,7231,21
UBERLÂNDIA,279,1546,ESCOLA MUNICIPAL SHOPPING PARK,"RUA IVETE CORDEIRO DA SILVA, 450",SHOPPING PARK,Convencional,-18.975452,-48.2669313,3764,11
UBERLÂNDIA,279,1554,ESCOLA MUNICIPAL PROFESSORA GLAUCIA SANTOS MONTEIRO,"RUA JOSÉ MALAQUIAS DOS SANTOS, 790",CARAJÁS,Convencional,-18.9291758,-48.2523387,3454,12
UBERLÂNDIA,279,1562,ESCOLA MUNICIPAL JACY DE ASSIS,RUA ANTONIO BERNARDES COSTA N 111,LARANJEIRAS,Convencional,-18.958416,-48.234626,6120,19
UBERLÂNDIA,279,1570,ESCOLA MUNICIPAL PROFESSOR VALDEMAR FIRMINO DE OLIVEIRA,"RUA AFONSO LOURENÇO, N 249",GRANADA,Convencional,-18.947515,-48.2400137,3814,11
UBERLÂNDIA,279,1589,UNIVERSIDADE FEDERAL DE UBERLÂNDIA - BLOCO 3Q,"AVENIDA JOÃO NAVES DE ÁVILA, 2160",SANTA MÔNICA,Convencional,-18.917523,-48.257671,10363,30
UBERLÂNDIA,279,1597,UNIVERSIDADE FEDERAL DE UBERLÂNDIA - BLOCO 5O,"AVENIDA JOÃO NAVES DE ÁVILA, 2160",SANTA MÔNICA,Convencional,-18.9173464,-48.256843,4707,15
UBERLÂNDIA,279,1627,COLÉGIO OBJETIVO,"RUA DA CIÊNCIA, 82 - ESQUINA COM RUA BOCAÚVA",MORADA DA COLINA,Convencional,-18.9383795,-48.2798439,5845,17
UBERLÂNDIA,279,1643,ESCOLA MUNICIPAL PROFESSOR MILTON DE MAGALHÃES PORTO,"RUA SERVIÇO, 136",SEGISMUNDO PEREIRA,Convencional,-18.9293346,-48.227024,2599,8
UBERLÂNDIA,279,1651,ESCOLA MUNICIPAL ODILON CUSTÓDIO PEREIRA,"RUA CHAPADA DIAMANTINA, 355",SÃO JORGE,Convencional,-18.962484,-48.2229477,3482,11
UBERLÂNDIA,279,1660,ESCOLA ESTADUAL HERCÍLIA MARTINS REZENDE,"RUA PROF IGNÁCIO CASTILHO, 405",PAMPULHA,Convencional,-18.9300584,-48.2430064,3448,10
UBERLÂNDIA,279,1678,ESCOLA MUNICIPAL SEBASTIANA SILVEIRA PINTO,"RUA ANTÔNIO BERNARDES COSTA, N 161",LARANJEIRAS,Convencional,-18.9580075,-48.2349212,2025,7
UBERLÂNDIA,279,1686,INSTITUTO EDUCACIONAL SANTA MÔNICA,"RUA GERALDO ROBERTO GERKEN, N 162",SANTA LUZIA,Convencional,-18.9400588,-48.2332692,1328,4
UBERLÂNDIA,279,1694,DOMINÓ ESCOLA INFANTIL,"ALAMEDA AGUINALDO FERREIRA PACHECO, 36",GRANADA,Convencional,-18.9471113,-48.232445,4047,12
UBERLÂNDIA,279,1708,ESCOLA MUNICIPAL PRESIDENTE ITAMAR FRANCO,RUA JURANDIR MACEDO 185,SHOPPING PARK,Convencional,-18.9882981,-48.2672065,4933,14
UBERLÂNDIA,279,1716,ESCOLA MUNICIPAL ODELCIA LEÃO CARNEIRO,RUA SERRA PACARAÍMA 800,SÃO JORGE,Convencional,-18.9664182,-48.220219,3426,10
UBERLÂNDIA,279,1724,COLÉGIO OLIMPO- UNIDADE VIGILATO PEREIRA,"RUA ABRÃO CALIL, 120",VIGILATO PEREIRA,Convencional,-18.9291615,-48.2761996,1452,6
UBERLÂNDIA,279,1732,ESCOLA ESTADUAL DONA ALEXANDRA PEDREIRO,AV. NAJLA ALÍPIO ABRÃO 365,SANTA LUZIA,Convencional,-18.9411372,-48.2343312,1416,5
UBERLÂNDIA,279,1740,UNIVERSIDADE FEDERAL DE UBERLÂNDIA - BLOCO 5S,AV. JOAO NAVES DE ÁVILA 2160,SANTA MÔNICA,Convencional,-18.9165706,-48.257891,7596,27
UBERLÂNDIA,279,1759,UNITRI BLOCO D,AV NICOMEDES ALVES DOS SANTOS 4545,GÁVEA,Convencional,-18.9566253,-48.2715755,3866,12
UBERLÂNDIA,279,1767,ESCOLA ESTADUAL FELISBERTO ALVES CARREJO,RUA IVETE CORDEIRO SA SILVA 1130,SHOPPING PARK,Convencional,-18.9816615,-48.265211,3375,10
UBERLÂNDIA,279,1775,COLÉGIO COPACABANA,RUA DA CARIOCA N 527,PATRIMÔNIO,Convencional,-18.9324189,-48.2878524,2675,9
UBERLÂNDIA,299,1058,SENAI - ROOSEVELT - UNIDADE FÁBIO DE ARAÚJO MOTTA,"RUA ERNESTO VICENTINI, 245",PRESIDENTE ROOSEVELT,Convencional,-18.8983468,-48.2767637,3174,10
UBERLÂNDIA,299,1066,ESCOLA ESTADUAL GUIOMAR DE FREITAS COSTA,"AV . MORUM BERNARDINO, 560",PRESIDENTE ROOSEVELT,Convencional,-18.8958618,-48.2840069,4767,16
UBERLÂNDIA,299,1074,ESCOLA ESTADUAL PADRE MARIO FORESTAN,"RUA GALENO ANDRADE SANTOS, 159",PRESIDENTE ROOSEVELT,Convencional,-18.8974408,-48.2815488,4091,13
UBERLÂNDIA,299,1082,ESCOLA ESTADUAL SETE DE SETEMBRO,"AVENIDA ATLANTICA, 577",PRESIDENTE ROOSEVELT,Convencional,-18.8998356,-48.2899725,3411,13
UBERLÂNDIA,299,1090,ESCOLA ESTADUAL HORTÉNCIO DINIZ,"AV. COMENDADOR ALEXANDRINO GARCIA, 387",MARTHA HELENA,Convencional,-18.8888761,-48.2740212,3044,11
UBERLÂNDIA,299,1104,ESCOLA ESTADUAL PRESIDENTE TANCREDO NEVES,"AV. COMENDADOR ALEXANDRINO GARCIA, 635",MARTHA HELENA,Convencional,-18.8871388,-48.2723553,2398,11
UBERLÂNDIA,299,1112,ESCOLA MUNICIPAL PROF. MARIA LEONOR DE FREITAS BARBOSA,"RUA CABRAL DE MENEZES, 216",PRESIDENTE ROOSEVELT,Convencional,-18.900182,-48.2839581,3671,13
UBERLÂNDIA,299,1139,ESCOLA ESTADUAL ANTÔNIO LUÍS BASTOS,"RUA JATAÍ , 518",APARECIDA,Convencional,-18.9026756,-48.2712593,4639,15
UBERLÂNDIA,299,1147,ESCOLA ESTADUAL PROFESSORA ALICE PAES,"RUA JERONIMO MARTINS DO NASCIMENTO, 309",BOM JESUS,Convencional,-18.9018702,-48.2731848,1456,6
UBERLÂNDIA,299,1155,ESCOLA ESTADUAL ENÉIAS VASCONCELOS,"RUA BAHIA, 1671",BRASIL,Convencional,-18.8896352,-48.2678753,2091,10
UBERLÂNDIA,299,1198,ESCOLA ESTADUAL DO BAIRRO MARAVILHA,"RUA MANOEL MAURÍCIO ARAÚJO ,180",MARAVILHA,Convencional,-18.8844893,-48.2990396,2063,6
UBERLÂNDIA,299,1201,ESCOLA ESTADUAL PROFESSOR NELSON CUPERTINO,"RUA SETE DE JUNHO, 145",PACAEMBU,Convencional,-18.8852023,-48.288455,3663,11
UBERLÂNDIA,299,1210,ESCOLA ESTADUAL DA CIDADE INDUSTRIAL,"RUA OSMAR SILVÉRIO DA SILVA, 105",MARTHA HELENA,Convencional,-18.8739566,-48.2672576,2879,15
UBERLÂNDIA,299,1228,ESCOLA ESTADUAL DO CONJ. CRUZEIRO DO SUL,"RUA ALVACAZ, 135",CRUZEIRO DO SUL,Convencional,-18.8681259,-48.2852644,2846,9
UBERLÂNDIA,299,1244,ESCOLA MUNICIPAL CRUZEIRO DOS PEIXOTOS,"RUA DA EDUCAÇÃO, 146",DISTRITO CRUZEIRO DOS PEIXOTOS,Convencional,-18.7272357,-48.3688128,658,3
UBERLÂNDIA,299,1279,INSTITUTO IRMÃ TEREZA VALSÉ PANTELLINI,"AV MATO GROSSO, 1625",BRASIL,Convencional,-18.8974556,-48.2667084,2327,14
UBERLÂNDIA,299,1287,ESCOLA MUNICIPAL MARTINÉSIA,"AV. CENTRAL, S/N",DISTRITO DE MARTINÉSIA,Convencional,-18.7486976,-48.4193217,588,3
UBERLÂNDIA,299,1295,ESCOLA MUNICIPAL PROF. SERGIO DE OLIVEIRA MARQUEZ,"RUA MARIA ABRÃO CALIL, 25",PACAEMBU,Convencional,-18.8898757,-48.2900795,4959,18
UBERLÂNDIA,299,1325,ESCOLA MUNICIPAL PROF. OTAVIO BATISTA COELHO FILHO,"RUA JOSE REZENDE DOS SANTOS,1010",BRASIL,Convencional,-18.8898316,-48.2604273,3659,12
UBERLÂNDIA,299,1333,ESCOLA MUNICIPAL  PROF. LADARIO TEIXEIRA,"AV. REBELIAO PRAIEIRA, 761",NOSSA SENHORA DAS GRACAS,Convencional,-18.8746091,-48.2734971,6139,20
UBERLÂNDIA,299,1341,FACULDADE DE MEDICINA - BLOCO 8 C,"AV. AMAZONAS, S/N",UMUARAMA,Convencional,-18.8980559,-48.269445,3194,10
